,position,team,lat,lon,dtf,dif,dist_mg,last_report,status,finish_time,datetime
404,2,Visit Seattle,25.17811,-116.80961,2309.1,2309.1,102,08 May 2018 11.00 (UTC),racing,,2018-05-08 11:00:00
405,2,Visit Seattle,25.10558,-116.67008,2300.46,2300.46,101,08 May 2018 12.00 (UTC),racing,,2018-05-08 12:00:00
406,2,Visit Seattle,25.0211,-116.52426000000001,2291.35,2291.35,99,08 May 2018 13.00 (UTC),racing,,2018-05-08 13:00:00
407,2,Visit Seattle,24.926460000000002,-116.36708999999999,2281.88,2281.88,99,08 May 2018 14.00 (UTC),racing,,2018-05-08 14:00:00
408,2,Visit Seattle,24.83588,-116.21466000000001,2274.56,2274.56,99,08 May 2018 15.00 (UTC),racing,,2018-05-08 15:00:00
409,2,Visit Seattle,24.76195,-116.08141,2260.65,2260.65,97,08 May 2018 16.00 (UTC),racing,,2018-05-08 16:00:00
410,2,Visit Seattle,24.67857,-115.94322,2251.67,2251.67,97,08 May 2018 17.00 (UTC),racing,,2018-05-08 17:00:00
411,2,Visit Seattle,24.58943,-115.79916999999999,2242.21,2242.21,98,08 May 2018 18.00 (UTC),racing,,2018-05-08 18:00:00
412,2,Visit Seattle,24.51202,-115.69337,2234.8,2234.8,97,08 May 2018 19.00 (UTC),racing,,2018-05-08 19:00:00
413,2,Visit Seattle,24.44031,-115.58285,2227.42,2227.42,96,08 May 2018 20.00 (UTC),racing,,2018-05-08 20:00:00
414,2,Visit Seattle,24.3741,-115.4796,2220.55,2220.55,94,08 May 2018 21.00 (UTC),racing,,2018-05-08 21:00:00
415,2,Visit Seattle,24.30731,-115.37388999999999,2213.55,2213.55,94,08 May 2018 22.00 (UTC),racing,,2018-05-08 22:00:00
416,2,Visit Seattle,24.23619,-115.26196000000002,2206.13,2206.13,92,08 May 2018 23.00 (UTC),racing,,2018-05-08 23:00:00
417,2,Visit Seattle,24.16947,-115.14956000000001,2198.86,2198.86,90,09 May 2018 00.00 (UTC),racing,,2018-05-09 00:00:00
418,2,Visit Seattle,24.114320000000003,-115.03185,2191.82,2191.82,87,09 May 2018 01.00 (UTC),racing,,2018-05-09 01:00:00
419,2,Visit Seattle,24.06842,-114.89215,2184.26,2184.26,85,09 May 2018 02.00 (UTC),racing,,2018-05-09 02:00:00
420,2,Visit Seattle,24.01014,-114.74508,2175.93,2175.93,85,09 May 2018 03.00 (UTC),racing,,2018-05-09 03:00:00
421,2,Visit Seattle,23.956999999999997,-114.59761999999999,2167.8,2167.8,85,09 May 2018 04.00 (UTC),racing,,2018-05-09 04:00:00
422,2,Visit Seattle,23.899739999999998,-114.44358000000001,2159.26,2159.26,84,09 May 2018 05.00 (UTC),racing,,2018-05-09 05:00:00
423,2,Visit Seattle,23.837020000000003,-114.29093999999999,2150.59,2150.59,86,09 May 2018 06.00 (UTC),racing,,2018-05-09 06:00:00
424,2,Visit Seattle,23.77826,-114.14698,2142.44,2142.44,88,09 May 2018 07.00 (UTC),racing,,2018-05-09 07:00:00
425,2,Visit Seattle,23.71787,-114.00135,2134.17,2134.17,90,09 May 2018 08.00 (UTC),racing,,2018-05-09 08:00:00
426,2,Visit Seattle,23.65728,-113.84648,2125.57,2125.57,92,09 May 2018 09.00 (UTC),racing,,2018-05-09 09:00:00
427,2,Visit Seattle,23.599629999999998,-113.69887,2117.4,2117.4,93,09 May 2018 10.00 (UTC),racing,,2018-05-09 10:00:00
428,2,Visit Seattle,23.52785,-113.55224,2108.69,2108.69,95,09 May 2018 11.00 (UTC),racing,,2018-05-09 11:00:00
429,2,Visit Seattle,23.440929999999998,-113.40888000000001,2099.46,2099.46,97,09 May 2018 12.00 (UTC),racing,,2018-05-09 12:00:00
430,2,Visit Seattle,23.35002,-113.26196000000002,2089.94,2089.94,99,09 May 2018 13.00 (UTC),racing,,2018-05-09 13:00:00
431,2,Visit Seattle,23.25925,-113.12546999999999,2080.82,2080.82,99,09 May 2018 14.00 (UTC),racing,,2018-05-09 14:00:00
432,2,Visit Seattle,23.17022,-112.97923,2071.43,2071.43,100,09 May 2018 15.00 (UTC),racing,,2018-05-09 15:00:00
433,2,Visit Seattle,23.0821,-112.8394,2062.33,2062.33,100,09 May 2018 16.00 (UTC),racing,,2018-05-09 16:00:00
434,2,Visit Seattle,22.99588,-112.69207,2053.05,2053.05,101,09 May 2018 17.00 (UTC),racing,,2018-05-09 17:00:00
435,2,Visit Seattle,22.91991,-112.55273999999999,2044.55,2044.55,101,09 May 2018 18.00 (UTC),racing,,2018-05-09 18:00:00
436,2,Visit Seattle,22.84831,-112.42293000000001,2036.62,2036.62,101,09 May 2018 19.00 (UTC),racing,,2018-05-09 19:00:00
437,2,Visit Seattle,22.78409,-112.2925,2029.03,2029.03,100,09 May 2018 20.00 (UTC),racing,,2018-05-09 20:00:00
438,2,Visit Seattle,22.727320000000002,-112.15688,2021.64,2021.64,99,09 May 2018 21.00 (UTC),racing,,2018-05-09 21:00:00
439,2,Visit Seattle,22.6628,-112.02551000000001,2014.07,2014.07,98,09 May 2018 22.00 (UTC),racing,,2018-05-09 22:00:00
440,2,Visit Seattle,22.60162,-111.87551,2006.08,2006.08,98,09 May 2018 23.00 (UTC),racing,,2018-05-09 23:00:00
441,2,Visit Seattle,22.55388,-111.72641000000002,1998.85,1998.85,97,10 May 2018 00.00 (UTC),racing,,2018-05-10 00:00:00
442,2,Visit Seattle,22.521520000000002,-111.57848,1992.5,1992.5,96,10 May 2018 01.00 (UTC),racing,,2018-05-10 01:00:00
443,2,Visit Seattle,22.457710000000002,-111.44941000000001,1985.3,1985.3,94,10 May 2018 02.00 (UTC),racing,,2018-05-10 02:00:00
444,2,Visit Seattle,22.32479,-111.36336000000001,1976.01,1976.01,93,10 May 2018 03.00 (UTC),racing,,2018-05-10 03:00:00
445,2,Visit Seattle,22.17962,-111.27956999999999,1966.2,1966.2,92,10 May 2018 04.00 (UTC),racing,,2018-05-10 04:00:00
446,2,Visit Seattle,22.0356,-111.1967,1956.46,1956.46,92,10 May 2018 05.00 (UTC),racing,,2018-05-10 05:00:00
447,2,Visit Seattle,21.93069,-111.09498,1948.07,1948.07,91,10 May 2018 06.00 (UTC),racing,,2018-05-10 06:00:00
448,2,Visit Seattle,21.90915,-110.92888,1941.92,1941.92,92,10 May 2018 07.00 (UTC),racing,,2018-05-10 07:00:00
449,2,Visit Seattle,21.88113,-110.74987,1935.33,1935.33,93,10 May 2018 08.00 (UTC),racing,,2018-05-10 08:00:00
450,2,Visit Seattle,21.83814,-110.58001000000002,1928.5,1928.5,94,10 May 2018 09.00 (UTC),racing,,2018-05-10 09:00:00
451,2,Visit Seattle,21.80927,-110.39173000000001,1922.26,1922.26,95,10 May 2018 10.00 (UTC),racing,,2018-05-10 10:00:00
452,2,Visit Seattle,21.7863,-110.20715,1916.84,1916.84,96,10 May 2018 11.00 (UTC),racing,,2018-05-10 11:00:00
453,2,Visit Seattle,21.78282,-110.03307,1913.19,1913.19,96,10 May 2018 12.00 (UTC),racing,,2018-05-10 12:00:00
454,2,Visit Seattle,21.77552,-109.86036999999999,1909.81,1909.81,97,10 May 2018 13.00 (UTC),racing,,2018-05-10 13:00:00
455,2,Visit Seattle,21.76823,-109.67034,1906.7,1906.7,99,10 May 2018 14.00 (UTC),racing,,2018-05-10 14:00:00
456,2,Visit Seattle,21.76922,-109.50415,1904.92,1904.92,101,10 May 2018 15.00 (UTC),racing,,2018-05-10 15:00:00
457,3,Visit Seattle,21.80688,-109.36628999999999,1906.02,1906.02,102,10 May 2018 16.00 (UTC),racing,,2018-05-10 16:00:00
458,3,Visit Seattle,21.750770000000003,-109.23128999999999,1901.91,1901.91,104,10 May 2018 17.00 (UTC),racing,,2018-05-10 17:00:00
459,3,Visit Seattle,21.67265,-109.1021,1896.8,1896.8,102,10 May 2018 18.00 (UTC),racing,,2018-05-10 18:00:00
460,3,Visit Seattle,21.622020000000003,-109.00518000000001,1893.65,1893.65,98,10 May 2018 19.00 (UTC),racing,,2018-05-10 19:00:00
461,3,Visit Seattle,21.57483,-108.91658000000001,1890.89,1890.89,94,10 May 2018 20.00 (UTC),racing,,2018-05-10 20:00:00
462,3,Visit Seattle,21.53827,-108.82605,1888.93,1888.93,88,10 May 2018 21.00 (UTC),racing,,2018-05-10 21:00:00
463,3,Visit Seattle,21.49227,-108.7021,1886.78,1886.78,85,10 May 2018 22.00 (UTC),racing,,2018-05-10 22:00:00
464,3,Visit Seattle,21.433120000000002,-108.58227,1884.17,1884.17,83,10 May 2018 23.00 (UTC),racing,,2018-05-10 23:00:00
465,3,Visit Seattle,21.3555,-108.45701000000001,1880.89,1880.89,82,11 May 2018 00.00 (UTC),racing,,2018-05-11 00:00:00
466,3,Visit Seattle,21.2635,-108.31707,1877.43,1877.43,81,11 May 2018 01.00 (UTC),racing,,2018-05-11 01:00:00
467,3,Visit Seattle,21.167360000000002,-108.17708,1874.33,1874.33,82,11 May 2018 02.00 (UTC),racing,,2018-05-11 02:00:00
468,3,Visit Seattle,21.074089999999998,-108.0565,1735.81,1735.81,85,11 May 2018 03.00 (UTC),racing,,2018-05-11 03:00:00
469,3,Visit Seattle,21.008589999999998,-107.96111,1729.3,1729.3,83,11 May 2018 04.00 (UTC),racing,,2018-05-11 04:00:00
470,3,Visit Seattle,20.95813,-107.88933999999999,1724.38,1724.38,80,11 May 2018 05.00 (UTC),racing,,2018-05-11 05:00:00
471,3,Visit Seattle,20.88932,-107.79338999999999,1717.76,1717.76,80,11 May 2018 06.00 (UTC),racing,,2018-05-11 06:00:00
472,3,Visit Seattle,20.84338,-107.72538999999999,1713.14,1713.14,79,11 May 2018 07.00 (UTC),racing,,2018-05-11 07:00:00
473,3,Visit Seattle,20.803160000000002,-107.66086000000001,1708.84,1708.84,78,11 May 2018 08.00 (UTC),racing,,2018-05-11 08:00:00
474,3,Visit Seattle,20.77456,-107.60305,1710.42,1710.42,75,11 May 2018 09.00 (UTC),racing,,2018-05-11 09:00:00
475,3,Visit Seattle,20.76142,-107.57633999999999,1708.73,1708.73,69,11 May 2018 10.00 (UTC),racing,,2018-05-11 10:00:00
476,3,Visit Seattle,20.74986,-107.53953,1706.64,1706.64,62,11 May 2018 11.00 (UTC),racing,,2018-05-11 11:00:00
477,3,Visit Seattle,20.74661,-107.52291000000001,1705.77,1705.77,54,11 May 2018 12.00 (UTC),racing,,2018-05-11 12:00:00
478,3,Visit Seattle,20.758770000000002,-107.49671000000001,1704.98,1704.98,45,11 May 2018 13.00 (UTC),racing,,2018-05-11 13:00:00
479,3,Visit Seattle,20.7828,-107.46011000000001,1704.14,1704.14,37,11 May 2018 14.00 (UTC),racing,,2018-05-11 14:00:00
480,3,Visit Seattle,20.80029,-107.41386000000001,1702.65,1702.65,33,11 May 2018 15.00 (UTC),racing,,2018-05-11 15:00:00
481,3,Visit Seattle,20.801479999999998,-107.36607,1700.53,1700.53,30,11 May 2018 16.00 (UTC),racing,,2018-05-11 16:00:00
482,3,Visit Seattle,20.79622,-107.31882,1698.22,1698.22,27,11 May 2018 17.00 (UTC),racing,,2018-05-11 17:00:00
483,3,Visit Seattle,20.780379999999997,-107.27248,1695.56,1695.56,25,11 May 2018 18.00 (UTC),racing,,2018-05-11 18:00:00
484,3,Visit Seattle,20.75856,-107.22181,1692.51,1692.51,24,11 May 2018 19.00 (UTC),racing,,2018-05-11 19:00:00
485,3,Visit Seattle,20.7232,-107.17646,1689.2,1689.2,24,11 May 2018 20.00 (UTC),racing,,2018-05-11 20:00:00
486,3,Visit Seattle,20.68229,-107.11482,1684.96,1684.96,26,11 May 2018 21.00 (UTC),racing,,2018-05-11 21:00:00
487,3,Visit Seattle,20.628629999999998,-107.04673999999999,1679.97,1679.97,28,11 May 2018 22.00 (UTC),racing,,2018-05-11 22:00:00
488,3,Visit Seattle,20.56941,-106.9859,1675.1,1675.1,31,11 May 2018 23.00 (UTC),racing,,2018-05-11 23:00:00
489,3,Visit Seattle,20.48509,-106.91892,1669.06,1669.06,36,12 May 2018 00.00 (UTC),racing,,2018-05-12 00:00:00
490,5,Visit Seattle,20.39405,-106.85808999999999,1663.07,1663.07,41,12 May 2018 01.00 (UTC),racing,,2018-05-12 01:00:00
491,5,Visit Seattle,20.28817,-106.78665,1656.1,1656.1,46,12 May 2018 02.00 (UTC),racing,,2018-05-12 02:00:00
492,5,Visit Seattle,20.18214,-106.721,1649.42,1649.42,51,12 May 2018 03.00 (UTC),racing,,2018-05-12 03:00:00
493,5,Visit Seattle,20.088,-106.67768000000001,1644.22,1644.22,55,12 May 2018 04.00 (UTC),racing,,2018-05-12 04:00:00
494,5,Visit Seattle,20.02355,-106.66758999999999,1641.61,1641.61,56,12 May 2018 05.00 (UTC),racing,,2018-05-12 05:00:00
495,3,Visit Seattle,19.9625,-106.65008,1638.78,1638.78,57,12 May 2018 06.00 (UTC),racing,,2018-05-12 06:00:00
496,3,Visit Seattle,19.92822,-106.64339,1637.36,1637.36,56,12 May 2018 07.00 (UTC),racing,,2018-05-12 07:00:00
497,4,Visit Seattle,19.91244,-106.63219,1636.32,1636.32,53,12 May 2018 08.00 (UTC),racing,,2018-05-12 08:00:00
498,4,Visit Seattle,19.904889999999998,-106.61346999999999,1635.18,1635.18,49,12 May 2018 09.00 (UTC),racing,,2018-05-12 09:00:00
499,4,Visit Seattle,19.896539999999998,-106.58548,1633.58,1633.58,46,12 May 2018 10.00 (UTC),racing,,2018-05-12 10:00:00
500,3,Visit Seattle,19.87557,-106.53246000000001,1630.38,1630.38,42,12 May 2018 11.00 (UTC),racing,,2018-05-12 11:00:00
501,3,Visit Seattle,19.85902,-106.49791,1628.2,1628.2,37,12 May 2018 12.00 (UTC),racing,,2018-05-12 12:00:00
502,3,Visit Seattle,19.85248,-106.4839,1627.33,1627.33,31,12 May 2018 13.00 (UTC),racing,,2018-05-12 13:00:00
503,4,Visit Seattle,19.84971,-106.47173000000001,1626.66,1626.66,24,12 May 2018 14.00 (UTC),racing,,2018-05-12 14:00:00
504,4,Visit Seattle,19.84262,-106.4556,1625.66,1625.66,19,12 May 2018 15.00 (UTC),racing,,2018-05-12 15:00:00
505,4,Visit Seattle,19.83547,-106.44043,1624.71,1624.71,17,12 May 2018 16.00 (UTC),racing,,2018-05-12 16:00:00
506,4,Visit Seattle,19.82771,-106.40851,1622.95,1622.95,15,12 May 2018 17.00 (UTC),racing,,2018-05-12 17:00:00
507,4,Visit Seattle,19.81775,-106.34001,1619.38,1619.38,18,12 May 2018 18.00 (UTC),racing,,2018-05-12 18:00:00
508,3,Visit Seattle,19.815520000000003,-106.27341000000001,1616.18,1616.18,21,12 May 2018 19.00 (UTC),racing,,2018-05-12 19:00:00
509,4,Visit Seattle,19.81546,-106.1803,1611.84,1611.84,25,12 May 2018 20.00 (UTC),racing,,2018-05-12 20:00:00
510,4,Visit Seattle,19.81651,-106.06143,1606.4,1606.4,29,12 May 2018 21.00 (UTC),racing,,2018-05-12 21:00:00
511,5,Visit Seattle,19.81311,-105.92278,1599.98,1599.98,34,12 May 2018 22.00 (UTC),racing,,2018-05-12 22:00:00
512,5,Visit Seattle,19.81311,-105.92278,1599.98,1599.98,32,12 May 2018 22.00 (UTC),racing,,2018-05-12 22:00:00
513,3,Visit Seattle,19.58064,-105.75672,1584.16,1584.16,44,13 May 2018 00.00 (UTC),racing,,2018-05-13 00:00:00
514,3,Visit Seattle,19.45409,-105.6913,1576.78,1576.78,50,13 May 2018 01.00 (UTC),racing,,2018-05-13 01:00:00
515,3,Visit Seattle,19.37484,-105.54311000000001,1567.18,1567.18,58,13 May 2018 02.00 (UTC),racing,,2018-05-13 02:00:00
516,3,Visit Seattle,19.28858,-105.39227,1557.21,1557.21,67,13 May 2018 03.00 (UTC),racing,,2018-05-13 03:00:00
517,3,Visit Seattle,19.2101,-105.25542,1548.16,1548.16,75,13 May 2018 04.00 (UTC),racing,,2018-05-13 04:00:00
518,3,Visit Seattle,19.15002,-105.1214,1539.88,1539.88,79,13 May 2018 05.00 (UTC),racing,,2018-05-13 05:00:00
519,3,Visit Seattle,19.1121,-104.98865,1532.47,1532.47,84,13 May 2018 06.00 (UTC),racing,,2018-05-13 06:00:00
520,2,Visit Seattle,19.07767,-104.86341999999999,1525.58,1525.58,86,13 May 2018 07.00 (UTC),racing,,2018-05-13 07:00:00
521,3,Visit Seattle,19.05556,-104.74837,1519.66,1519.66,87,13 May 2018 08.00 (UTC),racing,,2018-05-13 08:00:00
522,4,Visit Seattle,19.02276,-104.64527,1513.92,1513.92,86,13 May 2018 09.00 (UTC),racing,,2018-05-13 09:00:00
523,5,Visit Seattle,18.94911,-104.59031999999999,1508.68,1508.68,76,13 May 2018 10.00 (UTC),racing,,2018-05-13 10:00:00
524,5,Visit Seattle,18.855439999999998,-104.55619,1503.63,1503.63,80,13 May 2018 11.00 (UTC),racing,,2018-05-13 11:00:00
525,5,Visit Seattle,18.77305,-104.53766,1499.79,1499.79,77,13 May 2018 12.00 (UTC),racing,,2018-05-13 12:00:00
526,5,Visit Seattle,18.69821,-104.52712,1496.69,1496.69,70,13 May 2018 13.00 (UTC),racing,,2018-05-13 13:00:00
527,5,Visit Seattle,18.64388,-104.47958,1492.62,1492.62,64,13 May 2018 14.00 (UTC),racing,,2018-05-13 14:00:00
528,5,Visit Seattle,18.625870000000003,-104.40333000000001,1488.44,1488.44,59,13 May 2018 15.00 (UTC),racing,,2018-05-13 15:00:00
529,5,Visit Seattle,18.615470000000002,-104.32030999999999,1484.24,1484.24,55,13 May 2018 16.00 (UTC),racing,,2018-05-13 16:00:00
530,6,Visit Seattle,18.58928,-104.25216,1480.19,1480.19,52,13 May 2018 17.00 (UTC),racing,,2018-05-13 17:00:00
531,6,Visit Seattle,18.52805,-104.18519,1474.94,1474.94,50,13 May 2018 18.00 (UTC),racing,,2018-05-13 18:00:00
532,4,Visit Seattle,17.13288,-101.90850999999999,1320.11,1320.11,51,14 May 2018 18.00 (UTC),racing,,2018-05-14 18:00:00
533,4,Visit Seattle,17.12014,-101.86496,1317.53,1317.53,47,14 May 2018 19.00 (UTC),racing,,2018-05-14 19:00:00
534,4,Visit Seattle,17.09055,-101.7971,1313.25,1313.25,45,14 May 2018 20.00 (UTC),racing,,2018-05-14 20:00:00
535,5,Visit Seattle,17.04715,-101.6781,1305.96,1305.96,47,14 May 2018 21.00 (UTC),racing,,2018-05-14 21:00:00
536,5,Visit Seattle,16.97874,-101.54864,1297.5,1297.5,51,14 May 2018 22.00 (UTC),racing,,2018-05-14 22:00:00
537,5,Visit Seattle,16.88308,-101.43099000000001,1288.96,1288.96,53,14 May 2018 23.00 (UTC),racing,,2018-05-14 23:00:00
538,4,Visit Seattle,16.785439999999998,-101.32,1280.72,1280.72,56,15 May 2018 00.00 (UTC),racing,,2018-05-15 00:00:00
539,4,Visit Seattle,16.69452,-101.23913,1274.23,1274.23,56,15 May 2018 01.00 (UTC),racing,,2018-05-15 01:00:00
540,3,Visit Seattle,16.66049,-101.13826999999999,1268.11,1268.11,62,15 May 2018 02.00 (UTC),racing,,2018-05-15 02:00:00
541,3,Visit Seattle,16.6467,-101.02167,1261.67,1261.67,65,15 May 2018 03.00 (UTC),racing,,2018-05-15 03:00:00
542,3,Visit Seattle,16.63801,-100.89824,1255.01,1255.01,68,15 May 2018 04.00 (UTC),racing,,2018-05-15 04:00:00
543,3,Visit Seattle,16.59252,-100.79386,1248.42,1248.42,71,15 May 2018 05.00 (UTC),racing,,2018-05-15 05:00:00
544,3,Visit Seattle,16.579279999999997,-100.66936,1241.59,1241.59,75,15 May 2018 06.00 (UTC),racing,,2018-05-15 06:00:00
545,3,Visit Seattle,16.57106,-100.55109,1235.22,1235.22,78,15 May 2018 07.00 (UTC),racing,,2018-05-15 07:00:00
546,3,Visit Seattle,16.48264,-100.48051,1229.3,1229.3,76,15 May 2018 08.00 (UTC),racing,,2018-05-15 08:00:00
547,3,Visit Seattle,16.38176,-100.40862,1222.99,1222.99,74,15 May 2018 09.00 (UTC),racing,,2018-05-15 09:00:00
548,3,Visit Seattle,16.379279999999998,-100.28518000000001,1216.49,1216.49,72,15 May 2018 10.00 (UTC),racing,,2018-05-15 10:00:00
549,3,Visit Seattle,16.39842,-100.15045,1209.96,1209.96,71,15 May 2018 11.00 (UTC),racing,,2018-05-15 11:00:00
550,3,Visit Seattle,16.40309,-100.0115,1202.85,1202.85,72,15 May 2018 12.00 (UTC),racing,,2018-05-15 12:00:00
551,3,Visit Seattle,16.41649,-99.88765,1196.77,1196.77,73,15 May 2018 13.00 (UTC),racing,,2018-05-15 13:00:00
552,3,Visit Seattle,16.41837,-99.7778,1191.13,1191.13,72,15 May 2018 14.00 (UTC),racing,,2018-05-15 14:00:00
553,3,Visit Seattle,16.4189,-99.68739000000001,1186.46,1186.46,70,15 May 2018 15.00 (UTC),racing,,2018-05-15 15:00:00
554,3,Visit Seattle,16.41905,-99.64169,1184.1,1184.1,67,15 May 2018 16.00 (UTC),racing,,2018-05-15 16:00:00
555,2,Visit Seattle,16.381120000000003,-99.5739,1179.6,1179.6,64,15 May 2018 17.00 (UTC),racing,,2018-05-15 17:00:00
556,2,Visit Seattle,16.35612,-99.49444,1174.83,1174.83,62,15 May 2018 18.00 (UTC),racing,,2018-05-15 18:00:00
557,2,Visit Seattle,16.3183,-99.37445,1167.63,1167.63,64,15 May 2018 19.00 (UTC),racing,,2018-05-15 19:00:00
558,2,Visit Seattle,16.262179999999997,-99.2645,1160.46,1160.46,66,15 May 2018 20.00 (UTC),racing,,2018-05-15 20:00:00
559,2,Visit Seattle,16.21807,-99.15239,1153.5,1153.5,65,15 May 2018 21.00 (UTC),racing,,2018-05-15 21:00:00
560,3,Visit Seattle,16.16534,-99.03971,1146.28,1146.28,65,15 May 2018 22.00 (UTC),racing,,2018-05-15 22:00:00
561,3,Visit Seattle,16.1039,-98.93628000000001,1139.3,1139.3,64,15 May 2018 23.00 (UTC),racing,,2018-05-15 23:00:00
562,3,Visit Seattle,16.04199,-98.83431,1132.38,1132.38,64,16 May 2018 00.00 (UTC),racing,,2018-05-16 00:00:00
563,3,Visit Seattle,16.00449,-98.75475,1127.27,1127.27,63,16 May 2018 01.00 (UTC),racing,,2018-05-16 01:00:00
564,2,Visit Seattle,15.98276,-98.69856,1123.79,1123.79,62,16 May 2018 02.00 (UTC),racing,,2018-05-16 02:00:00
565,2,Visit Seattle,15.975810000000001,-98.65939,1121.58,1121.58,62,16 May 2018 03.00 (UTC),racing,,2018-05-16 03:00:00
566,2,Visit Seattle,15.973820000000002,-98.63486,1120.26,1120.26,59,16 May 2018 04.00 (UTC),racing,,2018-05-16 04:00:00
567,2,Visit Seattle,15.96287,-98.5958,1117.95,1117.95,56,16 May 2018 05.00 (UTC),racing,,2018-05-16 05:00:00
568,2,Visit Seattle,15.933910000000001,-98.56193,1115.43,1115.43,52,16 May 2018 06.00 (UTC),racing,,2018-05-16 06:00:00
569,1,Visit Seattle,15.89385,-98.52224,1112.31,1112.31,48,16 May 2018 07.00 (UTC),racing,,2018-05-16 07:00:00
570,1,Visit Seattle,15.87755,-98.43630999999999,1107.43,1107.43,46,16 May 2018 08.00 (UTC),racing,,2018-05-16 08:00:00
571,1,Visit Seattle,15.839970000000001,-98.31801999999999,1100.32,1100.32,45,16 May 2018 09.00 (UTC),racing,,2018-05-16 09:00:00
572,2,Visit Seattle,15.8074,-98.20351,1093.53,1093.53,45,16 May 2018 10.00 (UTC),racing,,2018-05-16 10:00:00
573,2,Visit Seattle,15.78041,-98.10601,1087.77,1087.77,44,16 May 2018 11.00 (UTC),racing,,2018-05-16 11:00:00
574,2,Visit Seattle,15.754610000000001,-98.0065,1081.95,1081.95,45,16 May 2018 12.00 (UTC),racing,,2018-05-16 12:00:00
575,1,Visit Seattle,15.72095,-97.90094,1075.6,1075.6,48,16 May 2018 13.00 (UTC),racing,,2018-05-16 13:00:00
576,1,Visit Seattle,15.683539999999999,-97.82460999999999,1070.65,1070.65,51,16 May 2018 14.00 (UTC),racing,,2018-05-16 14:00:00
577,1,Visit Seattle,15.6504,-97.77471,1067.18,1067.18,53,16 May 2018 15.00 (UTC),racing,,2018-05-16 15:00:00
578,1,Visit Seattle,15.61793,-97.73225,1064.11,1064.11,53,16 May 2018 16.00 (UTC),racing,,2018-05-16 16:00:00
579,1,Visit Seattle,15.57035,-97.70546999999999,1061.44,1061.44,54,16 May 2018 17.00 (UTC),racing,,2018-05-16 17:00:00
580,1,Visit Seattle,15.593760000000001,-97.62771,1058.07,1058.07,54,16 May 2018 18.00 (UTC),racing,,2018-05-16 18:00:00
581,1,Visit Seattle,15.640839999999999,-97.54516,1055.11,1055.11,53,16 May 2018 19.00 (UTC),racing,,2018-05-16 19:00:00
582,2,Visit Seattle,15.64686,-97.43484000000001,1049.62,1049.62,52,16 May 2018 20.00 (UTC),racing,,2018-05-16 20:00:00
583,2,Visit Seattle,15.6398,-97.30754,1042.9,1042.9,52,16 May 2018 21.00 (UTC),racing,,2018-05-16 21:00:00
584,1,Visit Seattle,15.61415,-97.19097,1036.22,1036.22,53,16 May 2018 22.00 (UTC),racing,,2018-05-16 22:00:00
585,1,Visit Seattle,15.57201,-97.14277,1032.58,1032.58,51,16 May 2018 23.00 (UTC),racing,,2018-05-16 23:00:00
586,1,Visit Seattle,15.5009,-97.18069,1032.54,1032.54,43,17 May 2018 00.00 (UTC),racing,,2018-05-17 00:00:00
587,1,Visit Seattle,15.516670000000001,-97.12755,1030.26,1030.26,38,17 May 2018 01.00 (UTC),racing,,2018-05-17 01:00:00
588,1,Visit Seattle,15.52602,-97.11774,1030.01,1030.01,35,17 May 2018 02.00 (UTC),racing,,2018-05-17 02:00:00
589,1,Visit Seattle,15.540189999999999,-97.12914,1030.99,1030.99,33,17 May 2018 03.00 (UTC),racing,,2018-05-17 03:00:00
590,1,Visit Seattle,15.54403,-97.14344,1031.83,1031.83,28,17 May 2018 04.00 (UTC),racing,,2018-05-17 04:00:00
591,1,Visit Seattle,15.50906,-97.14716,1031.05,1031.05,24,17 May 2018 05.00 (UTC),racing,,2018-05-17 05:00:00
592,2,Visit Seattle,15.49925,-97.13586,1030.2,1030.2,19,17 May 2018 06.00 (UTC),racing,,2018-05-17 06:00:00
593,2,Visit Seattle,15.47765,-97.08289,1026.88,1026.88,16,17 May 2018 07.00 (UTC),racing,,2018-05-17 07:00:00
594,2,Visit Seattle,15.45713,-97.03092,1023.65,1023.65,13,17 May 2018 08.00 (UTC),racing,,2018-05-17 08:00:00
595,2,Visit Seattle,15.45099,-97.01053,1022.44,1022.44,10,17 May 2018 09.00 (UTC),racing,,2018-05-17 09:00:00
596,2,Visit Seattle,15.453729999999998,-97.00778000000001,1022.37,1022.37,10,17 May 2018 10.00 (UTC),racing,,2018-05-17 10:00:00
597,2,Visit Seattle,15.45464,-97.00104,1022.05,1022.05,8,17 May 2018 11.00 (UTC),racing,,2018-05-17 11:00:00
598,2,Visit Seattle,15.457279999999999,-96.99649000000001,1021.89,1021.89,8,17 May 2018 12.00 (UTC),racing,,2018-05-17 12:00:00
599,2,Visit Seattle,15.45659,-96.99716,1021.91,1021.91,9,17 May 2018 13.00 (UTC),racing,,2018-05-17 13:00:00
600,2,Visit Seattle,15.4711,-96.97953000000001,1021.41,1021.41,10,17 May 2018 14.00 (UTC),racing,,2018-05-17 14:00:00
601,2,Visit Seattle,15.4586,-96.98066,1021.12,1021.12,10,17 May 2018 15.00 (UTC),racing,,2018-05-17 15:00:00
602,7,Visit Seattle,9.368960000000001,-79.95,0.0,0.0,0,03 June 2018 12.00 (UTC),,,2018-06-03 12:00:00
603,7,Visit Seattle,9.36897,-79.94999,0.0,0.0,0,03 June 2018 13.00 (UTC),,,2018-06-03 13:00:00
