,position,team,lat,lon,dtf,dist_mg,status,datetime,race
605,1,Qingdao,43.7859,-167.81,1958.1,114,racing,4/12/18 1:00,pacific
606,2,Sanya Serenity Coast,43.4569,-167.923,1975.79,120,racing,4/12/18 1:00,pacific
607,3,Unicef,43.4407,-168.5066,1994.38,124,racing,4/12/18 1:00,pacific
608,4,PSP Logistics,44.4856,-169.5781,2007.23,106,racing,4/12/18 1:00,pacific
609,5,Hotelplanner.com,43.236,-169.7724,2045.56,122,racing,4/12/18 1:00,pacific
610,6,Dare To Lead,43.3561,-170.0303,2051.14,98,racing,4/12/18 1:00,pacific
611,7,Garmin,42.7546,-170.1639,2076.52,116,racing,4/12/18 1:00,pacific
612,8,Visit Seattle,44.3405,-171.6609,2096.38,127,racing,4/12/18 1:00,pacific
613,9,Nasdaq,43.0601,-171.0486,2098.54,113,racing,4/12/18 1:00,pacific
614,10,Liverpool 2018,41.9234,-172.2355,2179.86,135,racing,4/12/18 1:00,pacific
615,11,GREAT Britain,42.839,-174.6295,2246.27,127,racing,4/12/18 1:00,pacific
616,1,Qingdao,43.8098,-167.5276,1948.55,117,racing,4/12/18 2:00,pacific
617,2,Sanya Serenity Coast,43.3796,-167.6593,1972.28,124,racing,4/12/18 2:00,pacific
618,3,Unicef,43.3685,-168.221,1988.45,128,racing,4/12/18 2:00,pacific
619,4,PSP Logistics,44.4788,-169.2872,1995.2,110,racing,4/12/18 2:00,pacific
620,5,Hotelplanner.com,43.1962,-169.5048,2037.43,123,racing,4/12/18 2:00,pacific
621,6,Dare To Lead,43.3166,-169.7735,2042.91,102,racing,4/12/18 2:00,pacific
622,7,Garmin,42.717,-169.9278,2069.88,116,racing,4/12/18 2:00,pacific
623,8,Visit Seattle,44.3513,-171.385,2084.65,127,racing,4/12/18 2:00,pacific
624,9,Nasdaq,43.1963,-170.8468,2086.82,112,racing,4/12/18 2:00,pacific
625,10,Liverpool 2018,41.809,-171.9775,2174.86,137,racing,4/12/18 2:00,pacific
626,11,GREAT Britain,42.729,-174.3929,2239.22,128,racing,4/12/18 2:00,pacific
627,1,Qingdao,43.8135,-167.2487,1940.73,119,racing,4/12/18 3:00,pacific
628,2,Sanya Serenity Coast,43.3011,-167.4107,1970.31,127,racing,4/12/18 3:00,pacific
629,3,PSP Logistics,44.4843,-168.9921,1982.87,115,racing,4/12/18 3:00,pacific
630,4,Unicef,43.2918,-167.9532,1984.23,131,racing,4/12/18 3:00,pacific
631,5,Hotelplanner.com,43.1505,-169.2299,2029.68,125,racing,4/12/18 3:00,pacific
632,6,Dare To Lead,43.281,-169.5177,2034.88,107,racing,4/12/18 3:00,pacific
633,7,Garmin,42.6954,-169.6883,2062.79,116,racing,4/12/18 3:00,pacific
634,8,Visit Seattle,44.3437,-171.1236,2073.76,127,racing,4/12/18 3:00,pacific
635,9,Nasdaq,43.3396,-170.6469,2075.04,110,racing,4/12/18 3:00,pacific
636,10,Liverpool 2018,41.9051,-171.7457,2163.16,133,racing,4/12/18 3:00,pacific
637,11,GREAT Britain,42.591,-174.1788,2234.0,129,racing,4/12/18 3:00,pacific
638,1,Qingdao,43.8172,-167.0019,1934.62,120,racing,4/12/18 4:00,pacific
639,2,Sanya Serenity Coast,43.2306,-167.1574,1968.95,128,racing,4/12/18 4:00,pacific
640,3,PSP Logistics,44.4715,-168.6977,1970.93,121,racing,4/12/18 4:00,pacific
641,4,Unicef,43.199,-167.6769,1981.65,134,racing,4/12/18 4:00,pacific
642,5,Hotelplanner.com,43.1065,-168.9622,2022.59,125,racing,4/12/18 4:00,pacific
643,6,Dare To Lead,43.2744,-169.263,2026.17,113,racing,4/12/18 4:00,pacific
644,7,Garmin,42.6714,-169.4459,2055.98,116,racing,4/12/18 4:00,pacific
645,8,Visit Seattle,44.3336,-170.8601,2062.84,128,racing,4/12/18 4:00,pacific
646,9,Nasdaq,43.4765,-170.4412,2063.29,109,racing,4/12/18 4:00,pacific
647,10,Liverpool 2018,42.013,-171.4851,2150.04,130,racing,4/12/18 4:00,pacific
648,11,GREAT Britain,42.4874,-173.9638,2228.13,128,racing,4/12/18 4:00,pacific
649,1,Qingdao,43.8394,-166.7504,1928.37,120,racing,4/12/18 5:00,pacific
650,2,PSP Logistics,44.4594,-168.3836,1958.32,127,racing,4/12/18 5:00,pacific
651,3,Sanya Serenity Coast,43.1664,-166.8881,1968.15,129,racing,4/12/18 5:00,pacific
652,4,Unicef,43.1407,-167.392,1978.34,136,racing,4/12/18 5:00,pacific
653,5,Dare To Lead,43.2583,-169.0018,2017.87,116,racing,4/12/18 5:00,pacific
654,6,Hotelplanner.com,43.0367,-168.7359,2018.42,125,racing,4/12/18 5:00,pacific
655,7,Garmin,42.6532,-169.2058,2049.33,116,racing,4/12/18 5:00,pacific
656,8,Nasdaq,43.6104,-170.2288,2051.43,109,racing,4/12/18 5:00,pacific
657,9,Visit Seattle,44.3089,-170.6536,2054.54,126,racing,4/12/18 5:00,pacific
658,10,Liverpool 2018,42.1254,-171.2338,2137.09,127,racing,4/12/18 5:00,pacific
659,11,GREAT Britain,42.3663,-173.767,2223.67,127,racing,4/12/18 5:00,pacific
660,1,Qingdao,43.8618,-166.4868,1923.07,121,racing,4/12/18 6:00,pacific
661,2,PSP Logistics,44.4392,-168.0827,1946.62,132,racing,4/12/18 6:00,pacific
662,3,Sanya Serenity Coast,43.233,-166.6821,1961.68,126,racing,4/12/18 6:00,pacific
663,4,Unicef,43.0702,-167.1008,1976.81,137,racing,4/12/18 6:00,pacific
664,5,Dare To Lead,43.2521,-168.7409,2009.55,118,racing,4/12/18 6:00,pacific
665,6,Hotelplanner.com,43.0578,-168.519,2010.99,124,racing,4/12/18 6:00,pacific
666,7,Garmin,42.635,-168.9608,2042.86,115,racing,4/12/18 6:00,pacific
667,8,Nasdaq,43.5311,-170.0039,2044.93,109,racing,4/12/18 6:00,pacific
668,9,Visit Seattle,44.2732,-170.4108,2044.94,125,racing,4/12/18 6:00,pacific
669,10,Liverpool 2018,42.2018,-170.9722,2125.18,126,racing,4/12/18 6:00,pacific
670,11,GREAT Britain,42.3324,-173.5622,2216.62,125,racing,4/12/18 6:00,pacific
671,1,Qingdao,43.8906,-166.2121,1918.85,123,racing,4/12/18 7:00,pacific
672,2,PSP Logistics,44.3587,-167.8067,1937.81,133,racing,4/12/18 7:00,pacific
673,3,Sanya Serenity Coast,43.3826,-166.5117,1951.18,108,racing,4/12/18 7:00,pacific
674,3,Sanya Serenity Coast,43.3826,-166.5117,1951.18,119,racing,4/12/18 7:00,pacific
675,4,Unicef,43.0076,-166.8111,1976.23,139,racing,4/12/18 7:00,pacific
676,5,Hotelplanner.com,43.1717,-168.3161,1999.96,121,racing,4/12/18 7:00,pacific
677,6,Dare To Lead,43.2019,-168.4824,2003.57,120,racing,4/12/18 7:00,pacific
678,7,Visit Seattle,44.1938,-170.1804,2036.67,124,racing,4/12/18 7:00,pacific
679,8,Garmin,42.5581,-168.7265,2039.84,113,racing,4/12/18 7:00,pacific
680,9,Nasdaq,43.4255,-169.7998,2040.39,108,racing,4/12/18 7:00,pacific
681,10,Liverpool 2018,42.2885,-170.7364,2113.8,124,racing,4/12/18 7:00,pacific
682,11,GREAT Britain,42.3587,-173.3347,2207.02,122,racing,4/12/18 7:00,pacific
683,1,Qingdao,43.8966,-165.9376,1917.93,125,racing,4/12/18 8:00,pacific
684,2,PSP Logistics,44.2721,-167.5358,1930.45,133,racing,4/12/18 8:00,pacific
685,4,Unicef,42.9392,-166.5405,1977.5,140,racing,4/12/18 8:00,pacific
686,5,Hotelplanner.com,43.287,-168.1129,1988.91,118,racing,4/12/18 8:00,pacific
687,6,Dare To Lead,43.1597,-168.2331,1998.13,122,racing,4/12/18 8:00,pacific
688,7,Visit Seattle,44.2174,-169.9468,2026.65,122,racing,4/12/18 8:00,pacific
689,8,Garmin,42.5124,-168.5191,2036.56,114,racing,4/12/18 8:00,pacific
690,9,Nasdaq,43.302,-169.6126,2037.56,106,racing,4/12/18 8:00,pacific
691,10,Liverpool 2018,42.3341,-170.5277,2104.97,122,racing,4/12/18 8:00,pacific
692,11,GREAT Britain,42.3867,-173.1233,2198.02,119,racing,4/12/18 8:00,pacific
693,1,Qingdao,43.9029,-165.6547,1846.14,126,racing,4/12/18 9:00,pacific
694,2,PSP Logistics,44.1731,-167.2812,1925.55,134,racing,4/12/18 9:00,pacific
695,3,Sanya Serenity Coast,43.6504,-166.1286,1932.83,110,racing,4/12/18 9:00,pacific
696,4,Hotelplanner.com,43.4027,-167.9158,1978.05,115,racing,4/12/18 9:00,pacific
697,5,Unicef,42.8738,-166.2753,1979.79,141,racing,4/12/18 9:00,pacific
698,6,Dare To Lead,43.0866,-168.0071,1995.44,122,racing,4/12/18 9:00,pacific
699,7,Visit Seattle,44.2339,-169.7034,2016.36,120,racing,4/12/18 9:00,pacific
700,8,Garmin,42.457,-168.3097,2034.16,113,racing,4/12/18 9:00,pacific
701,9,Nasdaq,43.1514,-169.4548,2037.33,101,racing,4/12/18 9:00,pacific
702,10,Liverpool 2018,42.4048,-170.2891,2094.21,121,racing,4/12/18 9:00,pacific
703,11,GREAT Britain,42.4096,-172.9091,2189.08,115,racing,4/12/18 9:00,pacific
704,1,Qingdao,43.9078,-165.393,1835.03,127,racing,4/12/18 10:00,pacific
705,2,Sanya Serenity Coast,43.751,-165.9144,1859.13,109,racing,4/12/18 10:00,pacific
706,3,Unicef,42.7817,-166.019,1880.53,141,racing,4/12/18 10:00,pacific
707,4,PSP Logistics,44.0501,-167.068,1904.16,134,racing,4/12/18 10:00,pacific
708,5,Hotelplanner.com,43.5036,-167.7106,1938.43,113,racing,4/12/18 10:00,pacific
709,6,Dare To Lead,43.0592,-167.7779,1948.42,122,racing,4/12/18 10:00,pacific
710,7,Garmin,42.3864,-168.1013,1974.97,113,racing,4/12/18 10:00,pacific
711,8,Visit Seattle,44.2506,-169.4718,2004.04,118,racing,4/12/18 10:00,pacific
712,9,Nasdaq,43.0019,-169.2996,2013.34,97,racing,4/12/18 10:00,pacific
713,10,Liverpool 2018,42.4624,-170.0426,2054.35,122,racing,4/12/18 10:00,pacific
714,11,GREAT Britain,42.4557,-172.7008,2166.27,111,racing,4/12/18 10:00,pacific
715,1,Qingdao,43.9052,-165.1405,1824.41,127,racing,4/12/18 11:00,pacific
716,2,Sanya Serenity Coast,43.8693,-165.7347,1849.95,108,racing,4/12/18 11:00,pacific
717,3,Unicef,42.6996,-165.7594,1871.61,141,racing,4/12/18 11:00,pacific
718,4,PSP Logistics,43.9314,-166.8518,1896.39,133,racing,4/12/18 11:00,pacific
719,5,Hotelplanner.com,43.5698,-167.4749,1927.52,113,racing,4/12/18 11:00,pacific
720,6,Dare To Lead,43.1031,-167.5586,1938.46,120,racing,4/12/18 11:00,pacific
721,7,Garmin,42.2746,-167.9156,1969.72,113,racing,4/12/18 11:00,pacific
722,8,Visit Seattle,44.2685,-169.2556,1994.7,115,racing,4/12/18 11:00,pacific
723,9,Nasdaq,42.8584,-169.1598,2009.95,92,racing,4/12/18 11:00,pacific
724,10,Liverpool 2018,42.5058,-169.8067,2043.63,123,racing,4/12/18 11:00,pacific
725,11,GREAT Britain,42.4804,-172.4924,2157.03,108,racing,4/12/18 11:00,pacific
726,1,Qingdao,43.9179,-164.8867,1813.55,126,racing,4/12/18 12:00,pacific
727,2,Sanya Serenity Coast,43.9719,-165.5305,1840.02,108,racing,4/12/18 12:00,pacific
728,3,Unicef,42.62,-165.5004,1862.79,140,racing,4/12/18 12:00,pacific
729,4,PSP Logistics,43.7811,-166.6705,1890.63,132,racing,4/12/18 12:00,pacific
730,5,Hotelplanner.com,43.6156,-167.2392,1916.92,112,racing,4/12/18 12:00,pacific
731,6,Dare To Lead,43.1556,-167.3515,1928.87,117,racing,4/12/18 12:00,pacific
732,7,Garmin,42.3513,-167.7112,1959.59,111,racing,4/12/18 12:00,pacific
733,8,Visit Seattle,44.2862,-169.0432,1985.52,112,racing,4/12/18 12:00,pacific
734,9,Nasdaq,42.7161,-169.0477,2007.85,90,racing,4/12/18 12:00,pacific
735,10,Liverpool 2018,42.5429,-169.5747,2033.2,123,racing,4/12/18 12:00,pacific
736,11,GREAT Britain,42.5248,-172.3001,2148.12,104,racing,4/12/18 12:00,pacific
737,1,Qingdao,43.903,-164.6397,1803.34,125,racing,4/12/18 13:00,pacific
738,2,Sanya Serenity Coast,44.0445,-165.3159,1830.07,109,racing,4/12/18 13:00,pacific
739,3,Unicef,42.5228,-165.2524,1854.97,139,racing,4/12/18 13:00,pacific
740,4,PSP Logistics,43.6318,-166.5069,1885.8,130,racing,4/12/18 13:00,pacific
741,5,Hotelplanner.com,43.6498,-166.9945,1906.11,112,racing,4/12/18 13:00,pacific
742,6,Dare To Lead,43.2019,-167.1458,1919.45,115,racing,4/12/18 13:00,pacific
743,7,Garmin,42.3992,-167.4852,1949.22,109,racing,4/12/18 13:00,pacific
744,8,Visit Seattle,44.3034,-168.8236,1976.05,109,racing,4/12/18 13:00,pacific
745,9,Nasdaq,42.569,-168.9508,2006.6,91,racing,4/12/18 13:00,pacific
746,10,Liverpool 2018,42.5812,-169.3523,2023.16,125,racing,4/12/18 13:00,pacific
747,11,GREAT Britain,42.5681,-172.1009,2138.94,101,racing,4/12/18 13:00,pacific
748,1,Qingdao,43.8802,-164.3871,1793.02,123,racing,4/12/18 14:00,pacific
749,2,Sanya Serenity Coast,44.0941,-165.073,1819.22,112,racing,4/12/18 14:00,pacific
750,3,Unicef,42.487,-165.022,1846.52,137,racing,4/12/18 14:00,pacific
751,4,PSP Logistics,43.4744,-166.3642,1882.17,128,racing,4/12/18 14:00,pacific
752,5,Hotelplanner.com,43.672,-166.7563,1895.74,112,racing,4/12/18 14:00,pacific
753,6,Dare To Lead,43.2605,-166.9425,1909.93,112,racing,4/12/18 14:00,pacific
754,7,Garmin,42.4479,-167.2675,1939.17,107,racing,4/12/18 14:00,pacific
755,8,Visit Seattle,44.3141,-168.5905,1966.06,108,racing,4/12/18 14:00,pacific
756,9,Nasdaq,42.4128,-168.8688,2006.3,95,racing,4/12/18 14:00,pacific
757,10,Liverpool 2018,42.6414,-169.1313,2012.76,124,racing,4/12/18 14:00,pacific
758,11,GREAT Britain,42.6126,-171.8972,2129.55,100,racing,4/12/18 14:00,pacific
759,1,Qingdao,43.8189,-164.1387,1783.48,123,racing,4/12/18 15:00,pacific
760,2,Sanya Serenity Coast,44.1244,-164.8306,1808.62,114,racing,4/12/18 15:00,pacific
761,3,Unicef,42.55,-164.7734,1834.94,133,racing,4/12/18 15:00,pacific
762,4,PSP Logistics,43.3317,-166.2011,1877.66,127,racing,4/12/18 15:00,pacific
763,5,Hotelplanner.com,43.6951,-166.523,1885.58,112,racing,4/12/18 15:00,pacific
764,6,Dare To Lead,43.3166,-166.7371,1900.38,110,racing,4/12/18 15:00,pacific
765,7,Garmin,42.5028,-167.0596,1929.4,105,racing,4/12/18 15:00,pacific
766,8,Visit Seattle,44.3214,-168.3604,1956.23,107,racing,4/12/18 15:00,pacific
767,9,Liverpool 2018,42.7044,-168.9146,2002.49,121,racing,4/12/18 15:00,pacific
768,10,Nasdaq,42.3389,-168.7506,2002.92,100,racing,4/12/18 15:00,pacific
769,11,GREAT Britain,42.6519,-171.7,2120.54,100,racing,4/12/18 15:00,pacific
770,1,Qingdao,43.7497,-163.9068,1774.82,123,racing,4/12/18 16:00,pacific
771,2,Sanya Serenity Coast,44.1709,-164.6044,1798.53,115,racing,4/12/18 16:00,pacific
772,3,Unicef,42.6147,-164.5404,1823.96,129,racing,4/12/18 16:00,pacific
773,4,PSP Logistics,43.175,-166.0522,1874.19,126,racing,4/12/18 16:00,pacific
774,5,Hotelplanner.com,43.7102,-166.2868,1875.41,114,racing,4/12/18 16:00,pacific
775,6,Dare To Lead,43.3624,-166.5156,1890.33,108,racing,4/12/18 16:00,pacific
776,7,Garmin,42.5294,-166.844,1919.93,104,racing,4/12/18 16:00,pacific
777,8,Visit Seattle,44.3362,-168.1302,1946.33,108,racing,4/12/18 16:00,pacific
778,9,Liverpool 2018,42.7351,-168.6989,1992.88,118,racing,4/12/18 16:00,pacific
779,10,Nasdaq,42.3808,-168.5558,1993.95,104,racing,4/12/18 16:00,pacific
780,11,GREAT Britain,42.6989,-171.5195,2112.1,101,racing,4/12/18 16:00,pacific
781,1,Qingdao,43.7591,-163.6807,1765.22,121,racing,4/12/18 17:00,pacific
782,2,Sanya Serenity Coast,44.1951,-164.3683,1788.28,115,racing,4/12/18 17:00,pacific
783,3,Unicef,42.6696,-164.2959,1812.77,125,racing,4/12/18 17:00,pacific
784,4,Hotelplanner.com,43.7017,-166.0305,1864.72,115,racing,4/12/18 17:00,pacific
785,5,PSP Logistics,43.0603,-165.8936,1869.73,125,racing,4/12/18 17:00,pacific
786,6,Dare To Lead,43.3956,-166.2842,1880.08,107,racing,4/12/18 17:00,pacific
787,7,Garmin,42.5623,-166.6224,1910.09,103,racing,4/12/18 17:00,pacific
788,8,Visit Seattle,44.3522,-167.9046,1936.61,107,racing,4/12/18 17:00,pacific
789,9,Liverpool 2018,42.7714,-168.4793,1983.01,115,racing,4/12/18 17:00,pacific
790,10,Nasdaq,42.421,-168.3567,1984.84,98,racing,4/12/18 17:00,pacific
791,11,GREAT Britain,42.7328,-171.3238,2103.26,101,racing,4/12/18 17:00,pacific
792,1,Qingdao,43.7991,-163.4282,1754.04,120,racing,4/12/18 18:00,pacific
793,2,Sanya Serenity Coast,44.2124,-164.1297,1778.0,114,racing,4/12/18 18:00,pacific
794,3,Unicef,42.7381,-164.035,1800.59,123,racing,4/12/18 18:00,pacific
795,4,Hotelplanner.com,43.6886,-165.7847,1854.56,114,racing,4/12/18 18:00,pacific
796,5,PSP Logistics,43.0626,-165.6308,1858.78,122,racing,4/12/18 18:00,pacific
797,6,Dare To Lead,43.431,-166.0607,1870.13,106,racing,4/12/18 18:00,pacific
798,7,Garmin,42.5777,-166.4076,1900.91,102,racing,4/12/18 18:00,pacific
799,8,Visit Seattle,44.3538,-167.6707,1926.67,108,racing,4/12/18 18:00,pacific
800,9,Liverpool 2018,42.8037,-168.2522,1972.91,114,racing,4/12/18 18:00,pacific
801,10,Nasdaq,42.4639,-168.1552,1975.58,92,racing,4/12/18 18:00,pacific
802,11,GREAT Britain,42.7763,-171.1281,2094.25,100,racing,4/12/18 18:00,pacific
803,1,Qingdao,43.8271,-163.1772,1743.11,119,racing,4/12/18 19:00,pacific
804,2,Sanya Serenity Coast,44.2266,-163.8863,1767.56,102,racing,4/12/18 19:00,pacific
805,3,Unicef,42.8045,-163.7794,1788.68,121,racing,4/12/18 19:00,pacific
806,4,Hotelplanner.com,43.6854,-165.5246,1843.66,115,racing,4/12/18 19:00,pacific
807,5,PSP Logistics,43.0696,-165.3722,1847.93,118,racing,4/12/18 19:00,pacific
808,6,Dare To Lead,43.4633,-165.84,1860.35,106,racing,4/12/18 19:00,pacific
809,7,Garmin,42.62,-166.1943,1891.21,102,racing,4/12/18 19:00,pacific
810,8,Visit Seattle,44.3493,-167.4609,1917.82,107,racing,4/12/18 19:00,pacific
811,9,Liverpool 2018,42.8095,-168.0222,1963.19,114,racing,4/12/18 19:00,pacific
812,10,Nasdaq,42.4978,-167.9457,1966.18,87,racing,4/12/18 19:00,pacific
813,11,GREAT Britain,42.8172,-170.9281,2085.11,100,racing,4/12/18 19:00,pacific
814,1,Qingdao,43.8492,-162.936,1732.7,106,racing,4/12/18 20:00,pacific
815,1,Qingdao,43.8492,-162.936,1732.7,117,racing,4/12/18 20:00,pacific
816,2,Sanya Serenity Coast,44.2214,-163.6371,1757.09,112,racing,4/12/18 20:00,pacific
817,3,Unicef,42.8714,-163.5338,1777.18,120,racing,4/12/18 20:00,pacific
818,4,Hotelplanner.com,43.6849,-165.2555,1832.36,116,racing,4/12/18 20:00,pacific
819,5,Hotelplanner.com,43.6849,-165.2555,1832.36,107,racing,4/12/18 20:00,pacific
820,5,PSP Logistics,43.0796,-165.119,1837.26,114,racing,4/12/18 20:00,pacific
821,6,Dare To Lead,43.5046,-165.6313,1850.93,106,racing,4/12/18 20:00,pacific
822,7,Garmin,42.6742,-165.9684,1880.75,104,racing,4/12/18 20:00,pacific
823,8,Visit Seattle,44.343,-167.209,1907.19,107,racing,4/12/18 20:00,pacific
824,9,Liverpool 2018,42.8572,-167.8097,1953.41,112,racing,4/12/18 20:00,pacific
825,10,Nasdaq,42.5488,-167.7389,1956.54,83,racing,4/12/18 20:00,pacific
826,11,GREAT Britain,42.8492,-170.7314,2076.27,99,racing,4/12/18 20:00,pacific
827,2,Sanya Serenity Coast,44.2319,-163.3693,1745.66,113,racing,4/12/18 21:00,pacific
828,3,Unicef,42.9352,-163.2747,1765.22,121,racing,4/12/18 21:00,pacific
829,4,PSP Logistics,43.0951,-164.8696,1826.65,111,racing,4/12/18 21:00,pacific
830,6,Dare To Lead,43.5432,-165.3758,1839.6,108,racing,4/12/18 21:00,pacific
831,7,Garmin,42.7024,-165.712,1869.6,107,racing,4/12/18 21:00,pacific
832,8,Visit Seattle,44.3234,-166.9573,1896.69,108,racing,4/12/18 21:00,pacific
833,9,Liverpool 2018,42.8952,-167.6354,1945.42,109,racing,4/12/18 21:00,pacific
834,10,Nasdaq,42.589,-167.5316,1947.11,81,racing,4/12/18 21:00,pacific
835,11,GREAT Britain,42.8907,-170.5124,2066.33,100,racing,4/12/18 21:00,pacific
836,1,Qingdao,43.874,-162.4214,1710.87,117,racing,4/12/18 22:00,pacific
837,2,Sanya Serenity Coast,44.2549,-163.0822,1733.28,116,racing,4/12/18 22:00,pacific
838,3,Unicef,42.973,-163.0091,1753.65,122,racing,4/12/18 22:00,pacific
839,4,Hotelplanner.com,43.7751,-164.7249,1808.73,119,racing,4/12/18 22:00,pacific
840,5,PSP Logistics,43.1084,-164.6305,1816.53,108,racing,4/12/18 22:00,pacific
841,6,Dare To Lead,43.5851,-165.0794,1826.51,111,racing,4/12/18 22:00,pacific
842,7,Garmin,42.7258,-165.4566,1858.62,112,racing,4/12/18 22:00,pacific
843,8,Visit Seattle,44.3396,-166.7151,1886.26,109,racing,4/12/18 22:00,pacific
844,9,Liverpool 2018,42.9415,-167.4161,1935.4,108,racing,4/12/18 22:00,pacific
845,10,Nasdaq,42.6357,-167.3214,1937.43,82,racing,4/12/18 22:00,pacific
846,11,GREAT Britain,42.9431,-170.2841,2055.82,101,racing,4/12/18 22:00,pacific
847,1,Qingdao,43.9037,-162.1623,1699.61,117,racing,4/12/18 23:00,pacific
848,2,Sanya Serenity Coast,44.2498,-162.8031,1721.57,118,racing,4/12/18 23:00,pacific
849,3,Unicef,43.0293,-162.7381,1741.43,124,racing,4/12/18 23:00,pacific
850,4,Hotelplanner.com,43.7988,-164.4608,1797.29,120,racing,4/12/18 23:00,pacific
851,5,PSP Logistics,43.131,-164.3643,1805.11,107,racing,4/12/18 23:00,pacific
852,6,Dare To Lead,43.6524,-164.7916,1813.39,115,racing,4/12/18 23:00,pacific
853,7,Garmin,42.7619,-165.1978,1847.22,113,racing,4/12/18 23:00,pacific
854,8,Visit Seattle,44.3495,-166.4781,1876.12,110,racing,4/12/18 23:00,pacific
855,9,Liverpool 2018,42.9902,-167.1846,1924.83,108,racing,4/12/18 23:00,pacific
856,10,Nasdaq,42.6863,-167.1131,1927.75,85,racing,4/12/18 23:00,pacific
857,11,GREAT Britain,43.011,-170.0675,2045.55,102,racing,4/12/18 23:00,pacific
858,1,Qingdao,43.914,-161.9004,1688.58,118,racing,4/13/18 0:00,pacific
859,2,Sanya Serenity Coast,44.2434,-162.5255,1709.95,120,racing,4/13/18 0:00,pacific
860,3,Unicef,43.0667,-162.4553,1729.22,127,racing,4/13/18 0:00,pacific
861,4,Hotelplanner.com,43.8417,-164.2029,1785.83,121,racing,4/13/18 0:00,pacific
862,5,PSP Logistics,43.1414,-164.1009,1794.08,108,racing,4/13/18 0:00,pacific
863,6,Dare To Lead,43.7061,-164.5146,1800.95,118,racing,4/13/18 0:00,pacific
864,7,Garmin,42.7981,-164.9381,1835.8,115,racing,4/13/18 0:00,pacific
865,8,Visit Seattle,44.3578,-166.2432,1866.09,110,racing,4/13/18 0:00,pacific
866,9,Liverpool 2018,43.0344,-166.9455,1914.03,109,racing,4/13/18 0:00,pacific
867,10,Nasdaq,42.7364,-166.9082,1918.24,90,racing,4/13/18 0:00,pacific
868,11,GREAT Britain,43.063,-169.8405,2035.12,103,racing,4/13/18 0:00,pacific
869,1,Qingdao,43.9116,-161.645,1678.05,118,racing,4/13/18 1:00,pacific
870,2,Sanya Serenity Coast,44.2332,-162.2638,1699.06,121,racing,4/13/18 1:00,pacific
871,3,Unicef,43.1131,-162.1776,1717.02,130,racing,4/13/18 1:00,pacific
872,4,Hotelplanner.com,43.8589,-163.9519,1775.05,122,racing,4/13/18 1:00,pacific
873,5,PSP Logistics,43.1623,-163.8407,1782.98,111,racing,4/13/18 1:00,pacific
874,6,Dare To Lead,43.789,-164.2565,1788.86,121,racing,4/13/18 1:00,pacific
875,7,Garmin,42.8371,-164.6962,1825.05,115,racing,4/13/18 1:00,pacific
876,8,Visit Seattle,44.3828,-166.0032,1855.68,111,racing,4/13/18 1:00,pacific
877,9,Liverpool 2018,43.0771,-166.7045,1903.18,109,racing,4/13/18 1:00,pacific
878,10,Nasdaq,42.7976,-166.7057,1908.6,98,racing,4/13/18 1:00,pacific
879,11,GREAT Britain,43.0962,-169.62,2025.28,104,racing,4/13/18 1:00,pacific
880,1,Qingdao,43.9455,-161.3879,1666.83,119,racing,4/13/18 2:00,pacific
881,2,Sanya Serenity Coast,44.2338,-162.0038,1688.13,121,racing,4/13/18 2:00,pacific
882,3,Unicef,43.1392,-161.912,1705.84,130,racing,4/13/18 2:00,pacific
883,4,Hotelplanner.com,43.8917,-163.7061,1764.26,122,racing,4/13/18 2:00,pacific
884,5,PSP Logistics,43.1738,-163.5934,1772.63,114,racing,4/13/18 2:00,pacific
885,6,Dare To Lead,43.8738,-164.0039,1777.02,123,racing,4/13/18 2:00,pacific
886,7,Garmin,42.8887,-164.4476,1813.76,117,racing,4/13/18 2:00,pacific
887,8,Visit Seattle,44.4076,-165.7704,1845.59,111,racing,4/13/18 2:00,pacific
888,9,Liverpool 2018,43.111,-166.4639,1892.52,110,racing,4/13/18 2:00,pacific
889,10,Nasdaq,42.8821,-166.4936,1898.12,104,racing,4/13/18 2:00,pacific
890,11,GREAT Britain,43.1336,-169.3782,2014.48,106,racing,4/13/18 2:00,pacific
891,1,Qingdao,43.9713,-161.1349,1655.94,120,racing,4/13/18 3:00,pacific
892,2,Sanya Serenity Coast,44.2475,-161.7397,1676.86,123,racing,4/13/18 3:00,pacific
893,3,Unicef,43.177,-161.6421,1694.22,131,racing,4/13/18 3:00,pacific
894,4,Hotelplanner.com,43.9238,-163.4583,1753.4,123,racing,4/13/18 3:00,pacific
895,5,PSP Logistics,43.1867,-163.329,1761.57,119,racing,4/13/18 3:00,pacific
896,6,Dare To Lead,43.9365,-163.7268,1764.48,125,racing,4/13/18 3:00,pacific
897,7,Garmin,42.9394,-164.1731,1801.44,120,racing,4/13/18 3:00,pacific
898,8,Visit Seattle,44.427,-165.5282,1835.15,111,racing,4/13/18 3:00,pacific
899,9,Liverpool 2018,43.163,-166.2192,1881.37,111,racing,4/13/18 3:00,pacific
900,10,Nasdaq,42.9705,-166.2821,1887.6,106,racing,4/13/18 3:00,pacific
901,11,GREAT Britain,43.1792,-169.1239,2003.02,109,racing,4/13/18 3:00,pacific
902,1,Qingdao,44.0061,-160.8836,1644.97,121,racing,4/13/18 4:00,pacific
903,2,Sanya Serenity Coast,44.2617,-161.459,1664.9,125,racing,4/13/18 4:00,pacific
