,index,position,team,lat,lon,dtf,dif,dist_mg,last_report,status,finish_time,datetime
9579,8,9,Nasdaq,55.35248000000001,-7.00925,1024.32,1024.32,23,22 July 2018 21.00 (UTC),racing,,2018-07-22 21:00:00
13625,10,11,Nasdaq,55.38357,-7.0296,1022.46,1022.46,24,22 July 2018 22.00 (UTC),racing,,2018-07-22 22:00:00
5426,10,11,Nasdaq,55.42108,-7.10182,1019.14,1019.14,26,22 July 2018 23.00 (UTC),racing,,2018-07-22 23:00:00
14981,10,11,Nasdaq,55.541430000000005,-7.25167,1013.13,1013.13,27,23 July 2018 00.00 (UTC),racing,,2018-07-23 00:00:00
4119,10,11,Nasdaq,55.61164,-7.362089999999999,1009.63,1009.63,28,23 July 2018 01.00 (UTC),racing,,2018-07-23 01:00:00
3731,10,11,Nasdaq,55.64051,-7.5549,1004.54,1004.54,32,23 July 2018 02.00 (UTC),racing,,2018-07-23 02:00:00
8047,10,11,Nasdaq,55.71507,-7.70642,1003.04,1003.04,39,23 July 2018 03.00 (UTC),racing,,2018-07-23 03:00:00
7059,10,11,Nasdaq,55.72455,-7.80395,1001.11,1001.11,42,23 July 2018 04.00 (UTC),racing,,2018-07-23 04:00:00
12496,10,11,Nasdaq,55.600319999999996,-7.86075,994.59,994.59,37,23 July 2018 05.00 (UTC),racing,,2018-07-23 05:00:00
10804,10,11,Nasdaq,55.466609999999996,-7.94522,988.01,988.01,34,23 July 2018 06.00 (UTC),racing,,2018-07-23 06:00:00
545,10,11,Nasdaq,55.35762,-8.05896,983.05,983.05,35,23 July 2018 07.00 (UTC),racing,,2018-07-23 07:00:00
4846,9,10,Nasdaq,55.41639,-8.2321,977.9,977.9,41,23 July 2018 08.00 (UTC),racing,,2018-07-23 08:00:00
14232,10,11,Nasdaq,55.3335,-8.35617,971.48,971.48,43,23 July 2018 09.00 (UTC),racing,,2018-07-23 09:00:00
12750,10,11,Nasdaq,55.23568,-8.43847,965.74,965.74,44,23 July 2018 10.00 (UTC),racing,,2018-07-23 10:00:00
6351,10,11,Nasdaq,55.138369999999995,-8.51479,960.3,960.3,48,23 July 2018 11.00 (UTC),racing,,2018-07-23 11:00:00
1285,10,11,Nasdaq,55.0526,-8.59914,955.11,955.11,50,23 July 2018 12.00 (UTC),racing,,2018-07-23 12:00:00
10536,9,10,Nasdaq,55.01115,-8.68529,951.29,951.29,53,23 July 2018 13.00 (UTC),racing,,2018-07-23 13:00:00
5799,10,11,Nasdaq,54.898790000000005,-8.77989,945.15,945.15,59,23 July 2018 14.00 (UTC),racing,,2018-07-23 14:00:00
13763,10,11,Nasdaq,54.77865,-8.87992,938.92,938.92,60,23 July 2018 15.00 (UTC),racing,,2018-07-23 15:00:00
9295,10,11,Nasdaq,54.66706,-8.99713,932.7,932.7,60,23 July 2018 16.00 (UTC),racing,,2018-07-23 16:00:00
2087,10,11,Nasdaq,54.55388000000001,-9.090910000000001,927.66,927.66,59,23 July 2018 17.00 (UTC),racing,,2018-07-23 17:00:00
7472,10,11,Nasdaq,54.4505,-9.21626,922.23,922.23,67,23 July 2018 18.00 (UTC),racing,,2018-07-23 18:00:00
11680,10,11,Nasdaq,54.47688,-9.35084,917.84,917.84,61,23 July 2018 19.00 (UTC),racing,,2018-07-23 19:00:00
1897,10,11,Nasdaq,54.42476,-9.50051,912.19,912.19,60,23 July 2018 20.00 (UTC),racing,,2018-07-23 20:00:00
9970,9,10,Nasdaq,54.38669,-9.645439999999999,906.92,906.92,59,23 July 2018 21.00 (UTC),racing,,2018-07-23 21:00:00
13086,9,10,Nasdaq,54.4558,-9.75597,903.76,903.76,53,23 July 2018 22.00 (UTC),racing,,2018-07-23 22:00:00
5947,9,10,Nasdaq,54.52891999999999,-9.93538,899.38,899.38,52,23 July 2018 23.00 (UTC),racing,,2018-07-23 23:00:00
14242,9,10,Nasdaq,54.50466,-10.06753,894.63,894.63,50,24 July 2018 00.00 (UTC),racing,,2018-07-24 00:00:00
4817,9,10,Nasdaq,54.51985,-10.2394,890.31,890.31,49,24 July 2018 01.00 (UTC),racing,,2018-07-24 01:00:00
2773,9,10,Nasdaq,54.52007,-10.45298,886.05,886.05,51,24 July 2018 02.00 (UTC),racing,,2018-07-24 02:00:00
9054,9,10,Nasdaq,54.47229,-10.59126,882.45,882.45,52,24 July 2018 03.00 (UTC),racing,,2018-07-24 03:00:00
6241,9,10,Nasdaq,54.335609999999996,-10.55792,874.33,874.33,47,24 July 2018 04.00 (UTC),racing,,2018-07-24 04:00:00
13283,9,10,Nasdaq,54.20596,-10.47295,867.48,867.48,42,24 July 2018 05.00 (UTC),racing,,2018-07-24 05:00:00
9702,9,10,Nasdaq,54.0875,-10.43245,861.01,861.01,38,24 July 2018 06.00 (UTC),racing,,2018-07-24 06:00:00
1652,9,10,Nasdaq,53.97206,-10.48749,853.82,853.82,38,24 July 2018 07.00 (UTC),racing,,2018-07-24 07:00:00
4129,9,10,Nasdaq,53.86045,-10.45613,847.74,847.74,43,24 July 2018 08.00 (UTC),racing,,2018-07-24 08:00:00
14952,9,10,Nasdaq,53.74541,-10.39352,841.93,841.93,49,24 July 2018 09.00 (UTC),racing,,2018-07-24 09:00:00
11652,10,11,Nasdaq,53.67046,-10.42733,837.3,837.3,51,24 July 2018 10.00 (UTC),racing,,2018-07-24 10:00:00
7483,10,11,Nasdaq,53.554280000000006,-10.48423,830.06,830.06,58,24 July 2018 11.00 (UTC),racing,,2018-07-24 11:00:00
376,10,11,Nasdaq,53.435019999999994,-10.49625,823.24,823.24,65,24 July 2018 12.00 (UTC),racing,,2018-07-24 12:00:00
11372,10,11,Nasdaq,53.31468,-10.54688,815.87,815.87,69,24 July 2018 13.00 (UTC),racing,,2018-07-24 13:00:00
4600,10,11,Nasdaq,53.202259999999995,-10.574760000000001,809.28,809.28,68,24 July 2018 14.00 (UTC),racing,,2018-07-24 14:00:00
14927,10,11,Nasdaq,53.10595,-10.5423,804.56,804.56,66,24 July 2018 15.00 (UTC),racing,,2018-07-24 15:00:00
8314,10,11,Nasdaq,52.99957,-10.53452,799.08,799.08,65,24 July 2018 16.00 (UTC),racing,,2018-07-24 16:00:00
3063,10,11,Nasdaq,52.874680000000005,-10.52673,792.85,792.85,65,24 July 2018 17.00 (UTC),racing,,2018-07-24 17:00:00
6323,10,11,Nasdaq,52.7306,-10.49728,775.66,775.66,67,24 July 2018 18.00 (UTC),racing,,2018-07-24 18:00:00
12761,10,11,Nasdaq,52.59211,-10.46897,767.39,767.39,69,24 July 2018 19.00 (UTC),racing,,2018-07-24 19:00:00
774,10,11,Nasdaq,52.46003,-10.48668,759.44,759.44,72,24 July 2018 20.00 (UTC),racing,,2018-07-24 20:00:00
11072,9,10,Nasdaq,52.33123,-10.478439999999999,751.76,751.76,73,24 July 2018 21.00 (UTC),racing,,2018-07-24 21:00:00
12237,9,10,Nasdaq,52.259570000000004,-10.56974,748.7,748.7,70,24 July 2018 22.00 (UTC),racing,,2018-07-24 22:00:00
6830,9,10,Nasdaq,52.233090000000004,-10.78307,744.67,744.67,65,24 July 2018 23.00 (UTC),racing,,2018-07-24 23:00:00
12556,9,10,Nasdaq,52.2013,-11.00607,742.44,742.44,62,25 July 2018 00.00 (UTC),racing,,2018-07-25 00:00:00
6554,9,10,Nasdaq,52.16514,-11.21774,740.44,740.44,61,25 July 2018 01.00 (UTC),racing,,2018-07-25 01:00:00
1344,9,10,Nasdaq,52.099759999999996,-11.292769999999999,736.7,736.7,60,25 July 2018 02.00 (UTC),racing,,2018-07-25 02:00:00
10469,9,10,Nasdaq,52.001999999999995,-11.16242,730.57,730.57,57,25 July 2018 03.00 (UTC),racing,,2018-07-25 03:00:00
5614,9,10,Nasdaq,51.90289,-11.03628,724.53,724.53,53,25 July 2018 04.00 (UTC),racing,,2018-07-25 04:00:00
13929,9,10,Nasdaq,51.80222,-10.9087,718.6,718.6,50,25 July 2018 05.00 (UTC),racing,,2018-07-25 05:00:00
9357,10,11,Nasdaq,51.70021,-10.778739999999999,712.82,712.82,46,25 July 2018 06.00 (UTC),racing,,2018-07-25 06:00:00
2032,10,11,Nasdaq,51.59767,-10.63367,707.39,707.39,44,25 July 2018 07.00 (UTC),racing,,2018-07-25 07:00:00
7275,10,11,Nasdaq,51.493759999999995,-10.49666,702.22,702.22,46,25 July 2018 08.00 (UTC),racing,,2018-07-25 08:00:00
11862,10,11,Nasdaq,51.395,-10.35674,491.86,491.86,52,25 July 2018 09.00 (UTC),racing,,2018-07-25 09:00:00
15156,10,11,Nasdaq,51.29764,-10.2045,488.21,488.21,61,25 July 2018 10.00 (UTC),racing,,2018-07-25 10:00:00
3943,10,11,Nasdaq,51.20238,-10.051160000000001,485.36,485.36,72,25 July 2018 11.00 (UTC),racing,,2018-07-25 11:00:00
3678,3,4,Nasdaq,51.12227,-9.9487,385.45,385.45,77,25 July 2018 12.00 (UTC),racing,,2018-07-25 12:00:00
8100,9,10,Nasdaq,51.05296,-10.12475,478.2,478.2,68,25 July 2018 13.00 (UTC),racing,,2018-07-25 13:00:00
7246,9,10,Nasdaq,50.95176,-10.26023,470.26,470.26,64,25 July 2018 14.00 (UTC),racing,,2018-07-25 14:00:00
12315,9,10,Nasdaq,50.85968,-10.40214,462.57,462.57,59,25 July 2018 15.00 (UTC),racing,,2018-07-25 15:00:00
